#PERMISSIVE
BEGIN 9 1
,0,1,0,1,0,1,0,0,17
,0,0,1,1,1,1,1,0,17
,2,0,1,1,1,1,1,0,17
,1,0,1,1,1,1,1,0,17
,4,0,1,1,0,1,0,0,17
,4,0,0,1,1,1,0,0,17
,3,0,0,1,1,1,0,0,17
,0,0,1,1,0,0,0,0,17
,2,1,0,1,0,1,0,0,17
,0,0,1,1,0,1,0,0,17
,0,0,0,1,1,1,0,0,17
,0,0,1,1,1,1,0,1,17
,2,0,1,1,1,1,0,1,17
,0,0,1,1,1,1,0,0,17
,3,0,1,1,1,1,0,1,17
,3,0,1,0,1,0,0,1,17
,1,0,1,0,1,0,0,1,17
,0,0,1,1,1,0,0,0,17
,0,0,1,0,1,0,0,1,17
,0,0,0,0,1,1,0,0,17
,1,1,0,1,0,1,0,0,17
,3,0,1,1,0,1,0,0,17
,5,0,1,0,1,0,0,0,17
,3,1,0,1,0,1,0,0,17
,3,0,1,1,1,1,1,0,17
,1,0,1,1,1,1,0,1,17
,2,0,1,0,1,0,0,1,17
,0,0,1,0,1,1,0,0,17

