#PERMISSIVE
BEGIN 8 1
1,1,1,0,0,1,12,0,8
1,1,1,0,1,0,12,0,8
1,1,0,1,1,0,12,12,8
1,1,1,0,0,0,12,12,8
1,1,1,0,0,1,12,1,8
1,0,1,0,0,1,0,0,8
1,1,1,0,1,0,12,11,8
1,0,1,0,1,0,0,12,8
1,1,1,0,1,0,12,1,8
1,1,0,1,1,0,12,11,8
1,0,0,1,1,0,12,12,8
1,1,0,1,1,0,12,1,8
1,1,0,0,0,1,12,12,8
1,1,1,0,0,1,12,10,8
1,1,1,0,0,0,12,11,8
1,0,1,0,0,0,0,12,8
1,0,1,0,0,1,1,12,8
1,0,1,0,0,1,12,1,8
1,0,1,0,0,0,12,0,8
1,0,1,0,1,0,1,12,8
1,0,1,0,1,0,11,12,8
1,0,1,0,1,0,0,1,8
1,0,1,0,1,0,12,1,8
1,0,1,0,1,0,11,0,8
1,1,0,1,1,0,12,10,8
1,1,0,0,1,0,12,11,8
1,0,0,0,1,0,12,12,8
1,0,0,1,1,0,12,1,8
1,1,0,1,0,1,12,10,8
1,1,0,0,0,1,12,11,8
1,1,0,1,0,0,12,11,8
1,0,0,1,0,0,12,12,8
1,1,0,0,0,0,12,12,8
1,0,0,1,0,1,11,12,8
1,0,1,0,0,1,0,10,8
1,0,1,0,0,1,12,10,8
1,0,1,0,0,0,0,11,8
1,0,1,0,0,0,1,12,8
1,1,1,0,0,1,12,3,8
1,0,1,0,0,1,0,2,8
1,0,1,0,0,1,12,2,8
1,1,1,0,0,0,12,2,8
1,0,1,0,0,0,12,1,8
1,0,1,0,0,0,1,0,8
1,1,1,0,1,0,12,9,8
1,0,1,0,1,0,0,10,8
1,0,1,0,1,0,12,10,8
1,0,1,0,1,0,1,11,8
1,0,1,0,1,0,11,11,8
1,0,1,0,1,0,2,12,8
1,0,1,0,1,0,11,1,8
1,0,0,1,1,0,12,10,8
1,1,0,0,1,0,12,10,8
1,0,0,1,1,0,11,11,8
1,0,0,0,1,0,11,12,8
1,1,0,1,1,0,12,3,8
1,0,0,0,1,0,12,1,8
1,0,0,1,0,1,12,10,8
1,0,0,1,0,0,12,11,8
1,1,0,0,0,0,12,11,8
1,0,0,0,0,0,12,12,8
1,0,0,1,0,0,11,12,8
1,0,1,0,0,1,0,9,8
1,0,1,0,0,0,0,10,8
1,0,1,0,0,0,12,10,8
1,0,1,0,1,0,12,11,8
1,0,1,0,0,0,1,11,8
1,0,1,0,0,1,2,11,8
1,0,1,0,0,0,10,12,8
1,0,1,0,1,0,10,0,8
1,0,1,0,0,1,0,3,8
1,1,1,0,0,0,12,3,8
1,0,1,0,0,0,0,2,8
1,0,1,0,0,1,1,2,8
1,0,1,0,0,0,12,2,8
1,0,1,0,0,1,11,2,8
1,0,1,0,0,0,2,0,8
1,0,1,0,0,0,2,12,8
1,1,1,0,1,0,12,8,8
1,0,1,0,1,0,12,3,8
1,0,1,0,1,0,2,1,8
1,0,1,0,1,0,3,0,8
1,0,0,1,1,0,12,9,8
1,1,0,0,1,0,12,9,8
1,0,0,0,1,0,12,10,8
1,0,0,1,1,0,10,11,8
1,0,0,1,1,0,9,12,8
1,1,0,1,1,0,12,4,8
1,0,0,0,1,0,10,0,8
1,0,0,1,1,0,9,0,8
1,0,0,1,0,1,12,9,8
1,0,0,0,0,1,12,10,8
1,0,0,1,0,0,12,10,8
1,0,0,1,0,1,11,10,8
1,0,0,0,0,1,11,11,8
1,0,0,1,0,0,11,11,8
1,0,0,1,0,1,10,11,8
1,0,0,0,0,1,10,12,8
1,0,1,0,1,0,9,0,8
1,0,0,1,0,1,9,12,8
1,1,1,0,0,1,12,7,8
1,0,1,0,0,1,12,8,8
1,0,1,0,0,0,0,9,8
1,0,1,0,0,1,1,9,8
1,0,1,0,0,0,12,9,8
1,0,1,0,0,0,1,10,8
1,0,1,0,0,1,2,10,8
1,0,1,0,0,0,11,10,8
1,0,1,0,0,0,2,11,8
1,0,1,0,0,1,3,11,8
1,0,1,0,0,0,10,11,8
1,0,0,0,1,0,11,11,8
1,0,1,0,0,1,4,12,8
1,0,1,0,0,1,8,12,8
1,1,1,0,0,1,12,5,8
1,1,1,0,0,0,12,4,8
1,0,1,0,0,0,12,3,8
1,1,0,1,0,0,12,10,8
1,0,1,0,0,1,2,2,8
1,0,1,0,0,0,11,2,8
1,0,1,0,1,0,12,12,8
1,0,1,0,0,0,9,0,8
1,0,1,0,0,1,8,0,8
1,0,1,0,1,0,0,8,8
1,0,1,0,1,0,12,8,8
1,0,1,0,1,0,1,9,8
1,0,1,0,1,0,2,10,8
1,0,1,0,1,0,9,11,8
1,0,1,0,1,0,8,12,8
1,1,1,0,1,0,12,10,8
1,0,1,0,1,0,0,4,8
1,0,1,0,1,0,12,4,8
1,0,1,0,1,0,1,3,8
1,0,1,0,0,1,1,0,8
1,0,1,0,1,0,2,2,8
1,0,1,0,1,0,9,1,8
1,0,0,1,1,0,12,8,8
1,1,0,0,1,0,12,8,8
1,0,0,0,1,0,11,10,8
1,0,0,1,1,0,10,10,8
1,0,0,0,1,0,9,12,8
1,0,0,1,1,0,8,12,8
1,1,0,0,1,0,12,4,8
1,0,0,0,1,0,12,3,8
1,0,0,1,1,0,11,3,8
1,0,0,0,1,0,11,2,8
1,0,0,1,1,0,10,2,8
1,0,0,0,1,0,10,1,8
1,1,1,0,1,0,12,7,8
1,0,0,1,1,0,9,1,8
