#PERMISSIVE
BEGIN 14 1
19,0,0,0,0,1,0,0,0,1,0,0,0,1,5
19,0,0,0,1,0,1,0,0,0,0,0,0,1,5
19,0,0,0,1,0,0,0,1,0,0,0,0,1,3
19,0,0,0,0,0,1,0,1,0,0,0,0,1,1
19,0,0,0,0,1,0,0,0,0,0,0,0,1,5
19,0,0,0,1,0,0,0,0,1,0,0,0,1,2
19,0,0,0,0,1,0,0,1,0,0,0,0,1,2
19,0,0,0,0,0,0,0,1,0,0,0,0,1,2
19,0,0,0,0,1,0,1,0,0,0,0,0,1,3
19,0,0,0,1,0,0,0,0,0,0,0,0,1,2
19,0,0,0,0,1,1,0,0,1,0,0,0,1,3
19,0,0,0,1,0,1,0,1,0,0,0,0,1,3
19,0,0,0,0,0,0,1,0,0,0,0,0,1,3
19,0,0,0,0,0,1,0,0,1,0,0,0,1,6
19,0,0,0,0,1,1,0,0,0,0,0,0,1,6
19,0,0,0,0,0,0,1,1,0,0,0,0,1,3
19,0,0,0,0,0,0,0,0,0,0,0,0,1,3
