#PERMISSIVE
BEGIN 9 1
10,0,1,5,0,0,1,1,1,4
10,0,3,0,0,5,4,1,1,4
10,0,1,5,0,0,2,1,1,4
10,0,4,1,0,4,5,1,1,1
10,0,3,1,0,0,4,1,1,4
10,0,5,1,0,5,3,1,1,1
10,0,5,0,0,3,1,1,0,0
10,0,3,1,0,-1,-1,1,1,2
10,0,3,0,0,0,5,1,1,4
10,0,3,0,0,-1,-1,1,1,2
10,0,4,2,0,2,4,1,1,1
10,0,3,2,0,1,5,1,1,4
10,0,3,0,0,0,3,1,1,4
10,0,1,5,0,-1,-1,1,1,2
10,0,3,0,0,1,5,1,1,4
10,0,5,1,0,-1,-1,1,0,0
10,0,3,0,0,2,5,1,1,4
10,0,4,1,0,2,4,1,0,0
10,0,4,1,0,5,2,1,1,1
10,0,3,0,0,4,2,1,1,4
10,0,4,0,0,0,4,1,0,0
10,0,3,0,0,3,5,1,1,4
10,0,5,1,0,-1,-1,1,1,2
10,0,4,1,0,0,5,1,1,1
10,0,4,1,0,3,3,1,1,1
10,0,4,1,0,1,2,1,0,0
10,0,3,0,0,5,2,1,1,4
10,0,4,0,0,3,1,1,0,0
10,0,4,0,0,5,1,1,1,4
10,0,4,0,0,2,2,1,1,4
10,0,4,0,0,4,3,1,0,0
10,0,5,0,0,4,2,1,1,3
10,0,5,1,0,5,4,1,1,1
10,0,4,0,0,3,1,1,1,4
