#PERMISSIVE
BEGIN 9 1
,0,1,0,1,0,1,0,0,14
,0,0,1,1,1,1,1,0,14
,2,1,0,1,0,1,0,0,14
,1,1,0,1,0,1,0,0,14
,1,0,1,1,1,1,1,0,14
,2,0,1,1,1,1,1,0,14
,3,0,1,1,1,1,0,1,14
,2,0,1,1,1,1,0,1,14
,5,0,1,1,1,1,1,0,14
,5,0,1,1,1,1,0,1,14
,4,0,1,1,1,1,1,0,14
,0,0,0,0,1,1,0,0,14
,5,0,1,1,0,1,0,0,14
,5,0,1,0,1,0,0,1,14
,4,0,1,0,1,0,0,1,14
,5,0,0,1,1,1,0,0,14
,1,0,1,1,1,1,0,1,14
,0,0,1,1,1,1,0,1,14
,2,0,1,0,1,0,0,1,14
,7,0,1,0,1,0,0,0,14
,0,0,1,0,1,1,0,0,14
,1,0,1,0,1,0,0,1,14
,3,0,1,1,1,1,1,0,14
,3,1,0,1,0,1,0,0,14
,0,0,1,1,1,1,0,0,14
,0,0,1,0,1,0,0,1,14
,0,0,1,1,1,0,0,0,14
,0,0,1,1,0,1,0,0,14
,0,0,0,1,1,1,0,0,14
,0,0,1,1,0,0,0,0,14
,4,0,1,1,1,1,0,1,14
,3,0,1,0,1,0,0,1,14
,4,0,0,1,1,1,0,0,14
,4,0,1,1,0,1,0,0,14

