#PERMISSIVE
BEGIN 9 1
1,7,0,1,1,1,1,0,0,5
1,3,0,1,1,1,1,0,1,0
1,2,0,1,1,1,1,0,1,0
1,2,0,0,1,1,1,0,0,6
1,5,0,1,1,1,1,0,1,0
1,2,0,1,1,0,1,0,0,7
1,3,0,1,1,1,0,0,0,8
1,3,0,1,1,1,1,0,0,9
1,3,0,0,0,1,1,0,0,10
1,5,0,1,1,0,1,0,0,2
1,2,0,0,0,1,1,0,0,10
1,6,0,1,0,1,1,0,0,11
1,2,0,1,1,1,0,0,0,12
1,5,0,1,0,1,0,0,1,0
1,5,0,1,0,1,1,0,0,13
1,4,0,1,0,1,0,0,1,0
1,2,0,1,1,0,0,0,0,14
1,3,0,1,1,0,1,0,0,15
1,5,0,0,1,1,1,0,0,3
1,3,0,1,0,1,1,0,0,16
1,2,0,1,0,1,1,0,0,17
1,1,0,1,1,1,1,0,1,0
1,5,0,1,1,1,0,0,0,18
1,0,0,1,1,1,1,0,1,0
1,2,0,1,0,1,0,0,1,0
1,4,0,1,1,1,0,0,0,19
0,7,0,1,0,1,0,0,0,4
1,5,0,1,1,1,1,0,0,20
1,7,0,1,0,1,0,0,0,5
1,4,0,1,0,1,1,0,0,21
1,3,0,1,1,0,0,0,0,14
1,6,0,1,1,1,0,0,0,22
1,1,0,1,1,1,1,0,0,23
1,4,0,1,1,1,1,0,0,24
1,1,0,1,0,1,0,0,1,0
1,1,0,1,1,0,0,0,0,14
1,1,0,1,0,1,1,0,0,25
1,1,0,1,1,1,0,0,0,26
1,1,0,0,0,1,1,0,0,10
1,1,0,1,1,0,1,0,0,27
1,2,0,1,1,1,1,0,0,28
1,6,0,1,1,1,1,0,0,5
1,0,0,1,0,1,0,0,1,0
1,4,0,1,1,1,1,0,1,0
1,1,0,0,1,1,1,0,0,29
1,3,0,1,0,1,0,0,1,0
1,3,0,0,1,1,1,0,0,30
1,4,0,0,1,1,1,0,0,3
1,4,0,1,1,0,1,0,0,2

