#PERMISSIVE
BEGIN 9 1
32,0,3,0,0,0,2,1,0,0
32,0,0,1,0,4,3,1,1,1
32,0,0,1,0,0,5,1,1,1
32,0,1,1,0,4,2,1,1,1
32,0,0,1,0,0,3,1,1,1
32,0,2,0,0,2,5,1,0,0
32,0,5,1,0,4,2,1,1,2
32,0,3,0,0,-1,-1,1,0,0
32,0,1,1,0,3,2,1,1,3
32,0,3,1,0,2,3,1,1,1
32,0,1,1,0,4,3,1,1,1
32,0,2,2,0,4,4,1,1,1
32,0,1,1,0,4,5,1,1,4
32,0,5,1,0,3,1,1,1,1
32,0,5,2,0,3,4,1,1,1
32,0,1,2,0,0,4,1,1,4
32,0,4,1,0,-1,-1,1,0,0
32,0,0,2,0,2,4,1,1,1
32,0,0,0,0,-1,-1,0,0,5
32,0,2,1,0,-1,-1,1,0,0
32,0,3,0,0,-1,-1,1,1,2
32,0,0,1,0,-1,-1,1,1,2
32,0,0,2,0,-1,-1,1,1,2
32,0,3,2,0,5,5,1,1,1
32,0,2,2,0,3,5,1,1,1
32,0,4,1,0,3,2,1,1,2
32,0,0,1,0,3,2,1,1,1
32,0,2,0,0,1,5,1,0,0
32,0,1,0,0,5,1,1,1,1
32,0,0,1,0,2,1,1,1,1
32,0,0,0,0,2,1,1,1,3
32,0,1,0,0,0,2,1,0,0
32,0,1,1,0,0,5,1,1,4
32,0,4,1,0,5,3,1,0,0
32,0,2,1,0,4,3,1,1,1
32,0,0,1,0,2,3,1,1,1
32,0,4,2,0,5,3,1,1,1
32,0,1,0,0,3,1,1,1,1
32,0,2,2,0,4,3,1,1,1
32,0,1,1,0,3,5,1,1,4
32,0,4,1,0,3,1,1,1,2
32,0,0,2,0,1,3,1,1,1
