#PERMISSIVE
BEGIN 9 1
1,0,1,0,1,0,1,0,0,17
1,0,0,1,1,1,1,1,0,17
1,2,0,1,1,1,1,1,0,17
1,1,0,1,1,1,1,1,0,17
1,2,0,1,1,0,1,0,0,17
1,4,0,1,1,0,1,0,0,17
1,4,0,0,1,1,1,0,0,17
1,3,0,0,1,1,1,0,0,17
1,0,0,1,1,0,0,0,0,17
1,2,1,0,1,0,1,0,0,17
1,0,0,1,1,0,1,0,0,17
1,0,0,0,1,1,1,0,0,17
1,0,0,1,1,1,1,0,1,17
1,2,0,0,1,1,1,0,0,17
1,2,0,1,1,1,1,0,1,17
1,0,0,1,1,1,1,0,0,17
1,1,0,1,1,0,1,0,0,17
1,3,0,1,1,1,0,0,0,17
1,3,0,1,1,1,1,0,1,17
1,3,0,1,0,1,0,0,1,17
1,3,0,1,1,1,1,0,0,17
1,1,0,1,0,1,0,0,1,17
1,0,0,1,1,1,0,0,0,17
1,0,0,1,0,1,0,0,1,17
1,1,0,0,1,1,1,0,0,17
1,4,0,1,0,1,1,0,0,17
1,5,0,1,0,1,0,0,0,17
1,2,0,1,1,1,1,0,0,17
1,2,0,1,1,0,0,0,0,17
1,0,0,0,0,1,1,0,0,17
1,3,0,1,0,1,1,0,0,17
1,1,1,0,1,0,1,0,0,17
1,3,0,1,1,0,1,0,0,17
1,5,0,1,1,1,1,0,0,17
1,2,0,1,1,1,0,0,0,17
1,1,0,1,1,1,0,0,0,17
0,5,0,1,0,1,0,0,0,17
1,2,0,0,0,1,1,0,0,17
1,1,0,1,0,1,1,0,0,17
1,1,0,1,1,1,1,0,0,17
1,3,1,0,1,0,1,0,0,17
1,3,0,1,1,1,1,1,0,17
1,1,0,0,0,1,1,0,0,17
1,2,0,1,0,1,1,0,0,17
1,1,0,1,1,1,1,0,1,17
1,2,0,1,0,1,0,0,1,17
1,1,0,1,1,0,0,0,0,17
1,4,0,1,1,1,0,0,0,17
1,4,0,1,1,1,1,0,0,17
1,0,0,1,0,1,1,0,0,17

